,cust_id,activated_date,last_payment_date,cash_advance,credit_limit,cashad_as_prc_of_creditlim
3042,13130,2020-01,2020-05-13,0.0,2000.0,0.0
3043,13131,2020-01,2020-04-27,279.13821,7000.0,0.03987688714285714
3044,13132,2020-01,2020-06-15,279.693602,1600.0,0.17480850125
3045,13133,2020-01,2020-09-11,0.0,1750.0,0.0
3046,13134,2020-01,2020-08-26,5124.126997,7000.0,0.7320181424285714
3047,13135,2020-01,2020-08-29,1434.135353,3000.0,0.47804511766666663
3048,13136,2020-01,2020-09-13,0.0,7500.0,0.0
3049,13137,2020-01,2020-05-04,394.626936,1500.0,0.263084624
3050,13138,2020-01,2020-10-14,148.542419,2000.0,0.0742712095
3051,13139,2020-01,2020-08-14,0.0,1500.0,0.0
3052,13140,2020-01,2020-06-05,2509.019799,3500.0,0.7168627997142858
3053,13141,2020-01,2020-05-13,0.0,2500.0,0.0
3054,13142,2020-01,2020-09-09,0.0,1500.0,0.0
3055,13143,2020-01,2020-05-31,0.0,1000.0,0.0
3056,13144,2020-01,2020-10-12,0.0,7500.0,0.0
3057,13145,2020-01,2020-09-16,0.0,10000.0,0.0
3058,13146,2020-01,2020-09-04,0.0,8000.0,0.0
3059,13147,2020-01,2020-07-23,232.881575,6000.0,0.03881359583333333
3060,13148,2020-01,2020-08-02,0.0,7000.0,0.0
3061,13149,2020-01,2020-07-11,1498.390707,1950.0,0.7684054907692308
3062,13150,2020-01,2020-08-15,0.0,4000.0,0.0
3063,13151,2020-01,2020-06-09,1404.503073,8000.0,0.175562884125
3064,13152,2020-01,2020-05-11,2206.510074,8000.0,0.27581375924999996
3065,13153,2020-01,2020-04-27,0.0,1500.0,0.0
3066,13154,2020-01,2020-08-07,1358.395174,3000.0,0.4527983913333333
3067,13155,2020-01,2020-08-31,0.0,1600.0,0.0
3068,13156,2020-01,2020-06-08,1335.247069,6000.0,0.22254117816666666
3069,13157,2020-01,2020-04-24,2683.566903,3000.0,0.894522301
3070,13158,2020-01,2020-08-23,0.0,6000.0,0.0
3071,13159,2020-01,2020-10-11,0.0,2700.0,0.0
3072,13160,2020-01,2020-07-13,18.123413,1500.0,0.012082275333333333
3073,13161,2020-01,2020-08-14,0.0,4000.0,0.0
3074,13162,2020-01,2020-05-06,0.0,8000.0,0.0
3075,13163,2020-01,2020-08-08,185.02165,2500.0,0.07400866
3076,13164,2020-01,2020-07-27,0.0,1800.0,0.0
3077,13165,2020-01,2020-06-25,1435.898249,1500.0,0.9572654993333334
3078,13166,2020-01,2020-07-12,1425.748356,1500.0,0.950498904
3079,13167,2020-01,2020-04-26,462.861443,1500.0,0.30857429533333336
3080,13168,2020-01,2020-05-02,0.0,7500.0,0.0
3081,13169,2020-01,2020-09-06,2600.803827,3000.0,0.8669346090000001
3082,13170,2020-01,2020-08-01,0.0,11500.0,0.0
3083,13171,2020-01,2020-08-25,1811.549006,3000.0,0.6038496686666667
3084,13172,2020-01,2020-09-21,7130.160309,5000.0,1.4260320618
3085,13173,2020-01,2020-07-01,252.318137,1500.0,0.16821209133333334
3086,13174,2020-01,2020-05-07,0.0,4000.0,0.0
3087,13175,2020-01,2020-08-22,0.0,5000.0,0.0
3088,13176,2020-01,2020-07-22,0.0,3000.0,0.0
3089,13178,2020-01,2020-09-28,0.0,4500.0,0.0
3090,13179,2020-01,2020-10-06,3502.346314,14000.0,0.2501675938571428
3091,13180,2020-01,2020-09-06,0.0,7350.0,0.0
3092,13181,2020-01,2020-05-29,0.0,1500.0,0.0
3093,13182,2020-01,2020-09-18,0.0,2000.0,0.0
3094,13183,2020-01,2020-09-01,464.795495,9000.0,0.05164394388888889
3095,13184,2020-01,2020-09-07,2168.295882,1700.0,1.2754681658823528
3096,13185,2020-01,2020-07-21,3719.359585,4000.0,0.9298398962500001
3097,13186,2020-01,2020-06-15,3541.752608,5000.0,0.7083505216
3098,13187,2020-01,2020-07-29,0.0,9000.0,0.0
3099,13188,2020-01,2020-11-03,145.058195,3000.0,0.04835273166666667
3100,13189,2020-01,2020-06-13,1335.303813,14500.0,0.09208991813793103
3101,13190,2020-01,2020-09-12,1381.853089,2500.0,0.5527412356
3102,13191,2020-01,2020-09-24,0.0,2700.0,0.0
3103,13192,2020-01,2020-08-30,1387.07837,3000.0,0.46235945666666667
3104,13193,2020-01,2020-08-28,2607.530791,9000.0,0.28972564344444446
3105,13194,2020-01,2020-07-06,275.691831,4500.0,0.06126485133333333
3106,13195,2020-01,2020-05-18,0.0,4000.0,0.0
3107,13196,2020-01,2020-05-01,958.092503,1950.0,0.4913294887179487
3108,13197,2020-01,2020-06-26,4195.104578,7000.0,0.5993006540000001
3109,13198,2020-01,2020-07-13,0.0,1700.0,0.0
3110,13199,2020-01,2020-06-28,6203.612318,6000.0,1.0339353863333334
3111,13200,2020-01,2020-06-25,0.0,10500.0,0.0
3112,13201,2020-01,2020-10-21,0.0,2500.0,0.0
3113,13202,2020-01,2020-04-27,1214.196152,1500.0,0.8094641013333334
3114,13203,2020-01,2020-05-08,2844.307484,3000.0,0.9481024946666666
3115,13204,2020-01,2020-09-27,3210.308898,6000.0,0.535051483
3116,13205,2020-01,2020-06-08,2527.492866,8000.0,0.31593660825000003
3117,13206,2020-01,2020-07-26,94.976442,2500.0,0.0379905768
3118,13207,2020-01,2020-05-31,0.0,2900.0,0.0
3119,13208,2020-01,2020-10-22,7418.467899,15000.0,0.4945645266
3120,13209,2020-01,2020-10-13,0.0,4000.0,0.0
3121,13210,2020-01,2020-07-20,2994.309677,6000.0,0.4990516128333334
3122,13211,2020-01,2020-11-06,1862.018701,4000.0,0.46550467525
3123,13212,2020-01,2020-10-26,67.423321,4500.0,0.014982960222222223
3124,13213,2020-01,2020-08-19,113.120409,15000.0,0.0075413606
3125,13214,2020-01,2020-05-17,0.0,1500.0,0.0
3126,13215,2020-01,2020-08-21,9139.119365,10000.0,0.9139119365
3127,13216,2020-01,2020-05-20,0.0,8500.0,0.0
3128,13217,2020-01,2020-05-09,3335.783756,6000.0,0.5559639593333333
3129,13218,2020-01,2020-07-06,0.0,2500.0,0.0
3130,13219,2020-01,2020-05-17,988.385871,8500.0,0.11628069070588234
3131,13220,2020-01,2020-10-13,0.0,5000.0,0.0
3132,13221,2020-01,2020-10-26,0.0,3000.0,0.0
3133,13222,2020-01,2020-05-06,0.0,5100.0,0.0
3134,13223,2020-01,2020-10-10,196.906234,5000.0,0.039381246800000005
3135,13224,2020-01,2020-11-01,0.0,1200.0,0.0
3136,13225,2020-01,2020-10-24,6728.679523,14000.0,0.4806199659285714
3137,13226,2020-01,2020-09-13,296.081137,1500.0,0.19738742466666667
3138,13227,2020-01,2020-05-27,0.0,1000.0,0.0
3139,13228,2020-01,2020-09-12,0.0,6727.272727,0.0
3140,13229,2020-01,2020-10-01,1172.9748725,6500.0,0.1804576726923077
3141,13230,2020-01,2020-06-03,0.0,7500.0,0.0
3142,13231,2020-01,2020-10-10,4372.393835,12000.0,0.36436615291666663
3143,13232,2020-01,2020-08-14,432.747965,5000.0,0.08654959300000001
3144,13233,2020-01,2020-09-17,0.0,3700.0,0.0
3145,13234,2020-01,2020-06-08,0.0,6500.0,0.0
3146,13235,2020-01,2020-05-14,0.0,1200.0,0.0
3147,13236,2020-01,2020-07-16,0.0,8000.0,0.0
3148,13237,2020-01,2020-07-11,0.0,1800.0,0.0
3149,13238,2020-01,2020-07-06,0.0,2000.0,0.0
3150,13239,2020-01,2020-10-12,529.067202,1500.0,0.352711468
3151,13240,2020-01,2020-09-30,0.0,3000.0,0.0
3152,13241,2020-01,2020-10-18,0.0,7000.0,0.0
3153,13242,2020-01,2020-07-01,2665.236381,6000.0,0.4442060635
3154,13243,2020-01,2020-09-28,3404.231913,8500.0,0.4004978721176471
3155,13244,2020-01,2020-06-15,0.0,6000.0,0.0
3156,13245,2020-01,2020-05-20,5515.966342,9000.0,0.612885149111111
3157,13246,2020-01,2020-07-30,0.0,3150.0,0.0
3158,13247,2020-01,2020-09-12,1004.424902,5000.0,0.2008849804
3159,13248,2020-01,2020-09-15,4091.326388,6500.0,0.6294348289230769
3160,13249,2020-01,2020-07-24,958.069623,4500.0,0.21290436066666665
3161,13250,2020-01,2020-09-30,0.0,6000.0,0.0
3162,13251,2020-01,2020-06-10,0.0,3000.0,0.0
3163,13252,2020-01,2020-09-18,0.0,2500.0,0.0
3164,13253,2020-01,2020-08-31,1357.652469,1500.0,0.9051016460000001
3165,13254,2020-01,2020-10-20,0.0,7000.0,0.0
3166,13255,2020-01,2020-10-12,1877.531533,8500.0,0.22088606270588237
3167,13257,2020-01,2020-09-28,180.93905,1200.0,0.1507825416666667
3168,13258,2020-01,2020-06-19,1658.888269,3000.0,0.5529627563333334
3169,13259,2020-01,2020-05-02,0.0,1500.0,0.0
3170,13260,2020-01,2020-07-23,0.0,1600.0,0.0
3171,13261,2020-01,2020-10-24,0.0,4000.0,0.0
3172,13262,2020-01,2020-05-08,588.051695,9000.0,0.06533907722222222
3173,13263,2020-01,2020-10-07,0.0,1500.0,0.0
3174,13264,2020-01,2020-07-26,0.0,7000.0,0.0
3175,13265,2020-01,2020-06-22,1831.109653,3500.0,0.5231741865714286
3176,13266,2020-01,2020-07-22,0.0,4000.0,0.0
3177,13267,2020-01,2020-10-21,0.0,2500.0,0.0
3178,13268,2020-01,2020-06-04,0.0,8500.0,0.0
3179,13269,2020-01,2020-05-03,4707.988554,7500.0,0.6277318072
3180,13270,2020-01,2020-07-28,305.496366,1600.0,0.19093522875000002
3181,13271,2020-01,2020-08-03,1437.475493,8500.0,0.16911476388235294
3182,13272,2020-01,2020-05-08,3422.724703,13600.0,0.2516709340441176
3183,13273,2020-01,2020-10-30,158.971239,1950.0,0.0815237123076923
3184,13275,2020-01,2020-08-01,5452.074197,6000.0,0.9086790328333333
3185,13276,2020-01,2020-09-18,1408.583789,1500.0,0.9390558593333334
3186,13277,2020-01,2020-09-19,0.0,1000.0,0.0
3187,13278,2020-01,2020-09-09,209.211041,1800.0,0.11622835611111111
3188,13279,2020-01,2020-09-16,0.0,2600.0,0.0
3189,13280,2020-01,2020-04-28,0.0,4000.0,0.0
3190,13282,2020-01,2020-06-17,0.0,7000.0,0.0
3191,13283,2020-01,2020-05-13,1661.975726,6500.0,0.2556885732307692
3192,13284,2020-01,2020-08-21,0.0,3100.0,0.0
3193,13285,2020-01,2020-05-31,2934.816408,3000.0,0.9782721360000001
3194,13286,2020-01,2020-05-27,377.340385,9500.0,0.039720040526315795
3195,13287,2020-01,2020-06-18,0.0,13000.0,0.0
3196,13288,2020-01,2020-07-24,0.0,7000.0,0.0
3197,13289,2020-01,2020-10-30,0.0,7500.0,0.0
3198,13290,2020-01,2020-11-08,3666.845105,11000.0,0.33334955499999996
3199,13291,2020-01,2020-07-20,2577.952598,3000.0,0.8593175326666667
3200,13292,2020-01,2020-10-16,0.0,6500.0,0.0
3201,13293,2020-01,2020-06-11,2716.83907,5000.0,0.543367814
3202,13294,2020-01,2020-09-10,109.398095,1500.0,0.07293206333333334
3203,13295,2020-01,2020-07-21,713.245337,3500.0,0.203784382
3204,13296,2020-01,2020-10-23,0.0,2500.0,0.0
3205,13297,2020-01,2020-10-19,4354.491196,9000.0,0.4838323551111111
3206,13298,2020-01,2020-05-17,0.0,4000.0,0.0
3207,13299,2020-01,2020-08-31,438.517219,2500.0,0.1754068876
3208,13300,2020-01,2020-06-28,1172.467897,2500.0,0.46898715879999997
3209,13301,2020-01,2020-07-03,0.0,2500.0,0.0
3210,13302,2020-01,2020-05-12,0.0,8000.0,0.0
3211,13303,2020-01,2020-04-25,4822.559803,18000.0,0.2679199890555556
3212,13304,2020-01,2020-08-10,251.188184,2000.0,0.125594092
3213,13305,2020-01,2020-09-22,2188.478475,9000.0,0.24316427499999999
3214,13306,2020-01,2020-06-10,0.0,1200.0,0.0
3215,13307,2020-01,2020-07-04,0.0,1200.0,0.0
3216,13308,2020-01,2020-10-05,354.816958,2500.0,0.1419267832
3217,13309,2020-01,2020-08-20,364.974098,3500.0,0.10427831371428573
3218,13310,2020-01,2020-05-06,0.0,3000.0,0.0
3219,13312,2020-01,2020-07-21,1270.19897,2500.0,0.508079588
3220,13313,2020-01,2020-08-05,2628.993114,8500.0,0.30929330752941175
3221,13314,2020-01,2020-07-14,2126.961648,5300.0,0.401313518490566
3222,13315,2020-01,2020-06-15,7217.705353,5200.0,1.3880202601923077
3223,13316,2020-01,2020-09-04,312.283682,1600.0,0.19517730125
3224,13317,2020-01,2020-10-28,0.0,11500.0,0.0
3225,13318,2020-01,2020-08-20,0.0,1800.0,0.0
3226,13319,2020-01,2020-10-01,1556.629433,1500.0,1.0377529553333333
3227,13320,2020-01,2020-08-02,0.0,12000.0,0.0
3228,13321,2020-01,2020-08-15,934.051432,4000.0,0.233512858
3229,13322,2020-01,2020-11-01,450.417925,7500.0,0.06005572333333334
3230,13323,2020-01,2020-04-23,0.0,7500.0,0.0
3231,13324,2020-01,2020-05-25,0.0,7500.0,0.0
3232,13325,2020-01,2020-10-31,18.126683,1700.0,0.010662754705882353
3233,13326,2020-01,2020-09-08,2607.507856,6500.0,0.4011550547692308
3234,13327,2020-01,2020-06-17,0.0,1500.0,0.0
3235,13328,2020-01,2020-08-29,0.0,6500.0,0.0
3236,13329,2020-01,2020-09-20,0.0,2500.0,0.0
3237,13330,2020-01,2020-06-12,0.0,9500.0,0.0
3238,13331,2020-01,2020-09-28,0.0,4000.0,0.0
3239,13332,2020-01,2020-05-03,0.0,6000.0,0.0
3240,13333,2020-01,2020-06-25,0.0,7500.0,0.0
3241,13334,2020-01,2020-09-02,0.0,13500.0,0.0
3242,13335,2020-01,2020-07-26,0.0,5700.0,0.0
3243,13336,2020-01,2020-09-19,1131.804112,2500.0,0.4527216448
3244,13337,2020-01,2020-10-26,782.193415,5000.0,0.156438683
3245,13338,2020-01,2020-09-23,0.0,1500.0,0.0
3246,13339,2020-01,2020-09-13,1935.971876,2500.0,0.7743887504
3247,13340,2020-01,2020-08-19,0.0,1500.0,0.0
3248,13341,2020-01,2020-11-08,0.0,200.0,0.0
3249,13342,2020-01,2020-08-29,2412.0422,5000.0,0.48240844
3250,13343,2020-01,2020-06-18,0.0,1500.0,0.0
3251,13344,2020-01,2020-07-29,112.385792,3000.0,0.037461930666666664
3252,13345,2020-01,2020-06-19,0.0,5000.0,0.0
3253,13346,2020-01,2020-07-08,989.764347,2500.0,0.3959057388
3254,13347,2020-01,2020-06-23,2794.326341,6000.0,0.4657210568333333
3255,13348,2020-01,2020-09-23,0.0,4000.0,0.0
3256,13349,2020-01,2020-08-03,0.0,7500.0,0.0
3257,13350,2020-01,2020-09-03,0.0,8800.0,0.0
3258,13351,2020-01,2020-07-31,437.808586,5000.0,0.0875617172
3259,13352,2020-01,2020-11-04,0.0,5500.0,0.0
3260,13353,2020-01,2020-05-22,5518.29804,10000.0,0.5518298039999999
3261,13354,2020-01,2020-07-12,1668.819905,6000.0,0.27813665083333333
3262,13355,2020-01,2020-08-04,10746.54538,7000.0,1.5352207685714285
3263,13356,2020-01,2020-05-14,6817.656826,6500.0,1.048870280923077
3264,13357,2020-01,2020-05-15,0.0,1000.0,0.0
3265,13358,2020-01,2020-06-25,6543.824302,10000.0,0.6543824302
3266,13359,2020-01,2020-10-04,3674.314806,8500.0,0.43227233011764704
3267,13360,2020-01,2020-08-23,0.0,2000.0,0.0
3268,13361,2020-01,2020-08-09,0.0,11100.0,0.0
3269,13362,2020-01,2020-09-24,173.972384,1500.0,0.11598158933333334
3270,13363,2020-01,2020-05-21,3504.619697,10500.0,0.33377330447619047
3271,13364,2020-01,2020-08-09,3575.55006,5000.0,0.715110012
3272,13365,2020-01,2020-11-05,3970.509167,6000.0,0.6617515278333334
3273,13366,2020-01,2020-09-01,0.0,1700.0,0.0
3274,13367,2020-01,2020-10-17,2154.941692,12200.0,0.17663456491803278
3275,13368,2020-01,2020-08-24,2986.039891,9000.0,0.3317822101111111
3276,13369,2020-01,2020-10-24,470.690431,11500.0,0.04092960269565217
3277,13370,2020-01,2020-10-01,0.0,1000.0,0.0
3278,13371,2020-01,2020-09-17,4295.168396,10000.0,0.4295168396
3279,13372,2020-01,2020-11-03,0.0,6700.0,0.0
3280,13373,2020-01,2020-09-26,127.034,1200.0,0.10586166666666667
3281,13374,2020-01,2020-10-17,4267.21357,5000.0,0.8534427139999999
3282,13375,2020-01,2020-08-29,0.0,2000.0,0.0
3283,13376,2020-01,2020-09-08,573.846921,10000.0,0.057384692099999995
3284,13377,2020-01,2020-08-08,1881.773648,2500.0,0.7527094592
3285,13378,2020-01,2020-08-26,0.0,12000.0,0.0
3286,13379,2020-01,2020-11-04,0.0,1950.0,0.0
3287,13380,2020-01,2020-05-22,0.0,1200.0,0.0
3288,13381,2020-01,2020-07-19,0.0,10500.0,0.0
3289,13382,2020-01,2020-09-17,0.0,4500.0,0.0
3290,13383,2020-01,2020-08-14,1172.9748725,3000.0,0.39099162416666666
3291,13384,2020-01,2020-05-09,249.897384,1800.0,0.13883188
3292,13385,2020-01,2020-06-27,7811.002437,10000.0,0.7811002437
3293,13386,2020-01,2020-06-23,0.0,6000.0,0.0
3294,13387,2020-01,2020-07-07,381.399683,6000.0,0.06356661383333333
3295,13388,2020-01,2020-11-05,0.0,9000.0,0.0
3296,13389,2020-01,2020-07-28,0.0,5100.0,0.0
3297,13390,2020-01,2020-06-23,1731.561995,2500.0,0.692624798
3298,13391,2020-01,2020-10-04,1034.617513,1500.0,0.6897450086666667
3299,13392,2020-01,2020-09-09,4834.483762,6000.0,0.8057472936666666
3300,13393,2020-01,2020-09-14,0.0,5000.0,0.0
3301,13394,2020-01,2020-09-11,804.52054,3000.0,0.26817351333333334
3302,13395,2020-01,2020-10-27,0.0,13000.0,0.0
3303,13396,2020-01,2020-06-26,2800.75903,7500.0,0.37343453733333337
3304,13397,2020-01,2020-07-17,0.0,1800.0,0.0
3305,13398,2020-01,2020-06-14,0.0,2500.0,0.0
3306,13399,2020-01,2020-05-05,333.917678,3000.0,0.11130589266666667
3307,13400,2020-01,2020-10-02,0.0,1500.0,0.0
3308,13401,2020-01,2020-08-08,903.843591,1200.0,0.7532029925
3309,13402,2020-01,2020-11-02,2308.315512,11000.0,0.20984686472727274
3310,13403,2020-01,2020-07-26,0.0,1700.0,0.0
3311,13404,2020-01,2020-08-15,526.948456,1500.0,0.35129897066666665
3312,13405,2020-01,2020-07-08,147.114012,1700.0,0.08653765411764706
3313,13406,2020-01,2020-06-01,0.0,1200.0,0.0
3314,13407,2020-01,2020-10-14,828.943053,1000.0,0.8289430529999999
3315,13408,2020-01,2020-07-31,5632.549503,3000.0,1.8775165010000001
3316,13409,2020-01,2020-05-29,0.0,8000.0,0.0
3317,13410,2020-01,2020-04-25,381.203187,7000.0,0.054457598142857146
3318,13411,2020-01,2020-08-28,95.526303,1200.0,0.0796052525
3319,13412,2020-01,2020-06-08,0.0,8100.0,0.0
3320,13413,2020-01,2020-06-05,2172.551397,2500.0,0.8690205588000001
3321,13414,2020-01,2020-10-15,0.0,5000.0,0.0
3322,13416,2020-01,2020-11-02,3711.466877,8500.0,0.436643162
3323,13417,2020-01,2020-05-07,0.0,1200.0,0.0
3324,13418,2020-01,2020-09-02,0.0,8050.0,0.0
3325,13419,2020-01,2020-08-07,0.0,2400.0,0.0
3326,13420,2020-01,2020-07-04,0.0,7500.0,0.0
3327,13421,2020-01,2020-11-05,0.0,6500.0,0.0
3328,13422,2020-01,2020-06-28,0.0,9000.0,0.0
3329,13423,2020-01,2020-05-20,264.96017,1800.0,0.14720009444444446
3330,13424,2020-01,2020-08-20,176.22717,1200.0,0.146855975
3331,13425,2020-01,2020-06-15,0.0,3600.0,0.0
3332,13426,2020-01,2020-09-23,4257.018953,8500.0,0.5008257591764705
3333,13427,2020-01,2020-07-21,0.0,1000.0,0.0
3334,13428,2020-01,2020-09-11,188.762242,4600.0,0.04103527
3335,13429,2020-01,2020-10-14,495.595993,1400.0,0.3539971378571429
3336,13430,2020-01,2020-08-02,808.489505,4100.0,0.19719256219512196
3337,13431,2020-01,2020-06-24,0.0,9500.0,0.0
3338,13432,2020-01,2020-09-22,892.792807,3000.0,0.2975976023333333
3339,13433,2020-01,2020-05-26,0.0,7000.0,0.0
3340,13434,2020-01,2020-10-08,1286.356207,4500.0,0.2858569348888889
3341,13435,2020-01,2020-07-10,3760.827918,4000.0,0.9402069795
3342,13436,2020-01,2020-11-02,1817.167913,2000.0,0.9085839565
3343,13437,2020-01,2020-06-19,0.0,2500.0,0.0
3344,13439,2020-01,2020-05-05,1920.24988,2500.0,0.768099952
3345,13440,2020-01,2020-08-27,0.0,6500.0,0.0
3346,13441,2020-01,2020-07-29,56.461898,1500.0,0.03764126533333333
3347,13442,2020-01,2020-07-21,4798.127161,10000.0,0.47981271610000004
3348,13443,2020-01,2020-09-28,0.0,8500.0,0.0
3349,13444,2020-01,2020-07-13,3516.374364,6500.0,0.5409806713846154
3350,13445,2020-01,2020-05-08,191.751369,1200.0,0.15979280750000002
3351,13446,2020-01,2020-05-16,253.273353,4000.0,0.06331833825
3352,13447,2020-01,2020-06-07,5312.922403,12000.0,0.4427435335833333
3353,13448,2020-01,2020-10-31,461.862131,13000.0,0.03552785623076923
3354,13449,2020-01,2020-08-19,1062.414129,1200.0,0.8853451075
3355,13450,2020-01,2020-05-28,1187.524461,2400.0,0.49480185875
3356,13451,2020-01,2020-08-27,119.945758,1500.0,0.07996383866666666
3357,13452,2020-01,2020-04-29,2483.768145,3000.0,0.827922715
3358,13453,2020-01,2020-05-28,0.0,1500.0,0.0
3359,13454,2020-01,2020-06-20,0.0,5000.0,0.0
3360,13455,2020-01,2020-08-07,762.875848,10000.0,0.0762875848
3361,13456,2020-01,2020-05-23,6050.562566,6500.0,0.9308557793846153
3362,13457,2020-01,2020-05-24,411.828101,3000.0,0.13727603366666666
3363,13458,2020-01,2020-10-21,0.0,1500.0,0.0
3364,13459,2020-01,2020-05-01,0.0,7500.0,0.0
3365,13460,2020-01,2020-07-23,3217.292489,6000.0,0.5362154148333333
3366,13461,2020-01,2020-06-29,217.314696,2250.0,0.09658430933333333
3367,13462,2020-01,2020-06-04,1678.175594,7500.0,0.22375674586666666
3368,13463,2020-01,2020-06-24,160.70672,1500.0,0.10713781333333333
3369,13464,2020-01,2020-08-23,0.0,7500.0,0.0
3370,13465,2020-01,2020-07-20,0.0,3000.0,0.0
3371,13466,2020-01,2020-08-30,0.0,1200.0,0.0
3372,13467,2020-01,2020-05-22,0.0,1000.0,0.0
3373,13468,2020-01,2020-10-09,0.0,6500.0,0.0
3374,13469,2020-01,2020-07-23,10614.20378,8500.0,1.2487298564705882
3375,13470,2020-01,2020-06-17,0.0,1500.0,0.0
3376,13471,2020-01,2020-05-31,330.0146,2000.0,0.1650073
3377,13472,2020-01,2020-05-15,0.0,2000.0,0.0
3378,13473,2020-01,2020-10-02,0.0,1800.0,0.0
3379,13474,2020-01,2020-10-07,0.0,8500.0,0.0
3380,13475,2020-01,2020-09-13,2637.011333,5550.0,0.4751371771171171
3381,13476,2020-01,2020-08-05,1535.271649,6700.0,0.22914502223880598
3382,13478,2020-01,2020-09-16,0.0,1200.0,0.0
3383,13479,2020-01,2020-07-06,61.792952,9000.0,0.006865883555555555
3384,13480,2020-01,2020-08-21,0.0,1950.0,0.0
3385,13481,2020-01,2020-08-26,0.0,1500.0,0.0
3386,13482,2020-01,2020-05-06,276.598043,900.0,0.3073311588888889
3387,13483,2020-01,2020-07-28,882.773966,4000.0,0.2206934915
3388,13484,2020-01,2020-04-29,0.0,8500.0,0.0
3389,13485,2020-01,2020-06-24,0.0,2500.0,0.0
3390,13486,2020-01,2020-06-30,0.0,1500.0,0.0
3391,13487,2020-01,2020-06-22,1700.400179,4000.0,0.42510004475
3392,13488,2020-01,2020-09-09,0.0,5000.0,0.0
3393,13489,2020-01,2020-07-15,0.0,1700.0,0.0
3394,13490,2020-01,2020-07-27,3463.175221,8000.0,0.43289690262499997
3395,13491,2020-01,2020-07-04,0.0,10000.0,0.0
3396,13492,2020-01,2020-05-13,0.0,1200.0,0.0
3397,13493,2020-01,2020-08-11,0.0,1500.0,0.0
3398,13494,2020-01,2020-06-08,3027.725404,9000.0,0.33641393377777773
3399,13495,2020-01,2020-10-09,1657.436894,8500.0,0.19499257576470588
3400,13496,2020-01,2020-10-03,0.0,1500.0,0.0
3401,13497,2020-01,2020-05-28,2167.305318,4500.0,0.48162340400000003
3402,13498,2020-01,2020-08-15,287.364895,3000.0,0.09578829833333333
3403,13499,2020-01,2020-10-12,0.0,6700.0,0.0
3404,13500,2020-01,2020-10-25,0.0,1000.0,0.0
3405,13501,2020-01,2020-09-05,0.0,9000.0,0.0
3406,13502,2020-01,2020-07-31,0.0,7500.0,0.0
3407,13503,2020-01,2020-05-31,0.0,16500.0,0.0
3408,13504,2020-01,2020-08-22,0.0,5500.0,0.0
3409,13505,2020-01,2020-07-05,0.0,11500.0,0.0
3410,13506,2020-01,2020-10-18,4283.656363,7000.0,0.611950909
3411,13507,2020-01,2020-10-12,0.0,7500.0,0.0
3412,13508,2020-01,2020-08-11,0.0,7500.0,0.0
3413,13509,2020-01,2020-10-23,2475.856774,2500.0,0.9903427095999999
3414,13510,2020-01,2020-07-22,2054.006911,5000.0,0.4108013822
3415,13511,2020-01,2020-08-23,7955.964618,3000.0,2.651988206
3416,13512,2020-01,2020-07-04,0.0,7500.0,0.0
3417,13513,2020-01,2020-07-17,1936.701702,1950.0,0.99318036
3418,13514,2020-01,2020-07-28,0.0,500.0,0.0
3419,13515,2020-01,2020-04-29,0.0,2500.0,0.0
3420,13516,2020-01,2020-09-10,0.0,1500.0,0.0
3421,13517,2020-01,2020-04-29,4179.249342,5000.0,0.8358498684
3422,13518,2020-01,2020-06-24,0.0,2100.0,0.0
3423,13519,2020-01,2020-09-15,1680.241238,3000.0,0.5600804126666666
3424,13520,2020-01,2020-10-12,0.0,12000.0,0.0
3425,13521,2020-01,2020-08-22,1479.440572,3000.0,0.4931468573333333
3426,13522,2020-01,2020-05-08,0.0,9000.0,0.0
3427,13523,2020-01,2020-10-04,306.3199,1500.0,0.20421326666666667
3428,13524,2020-01,2020-08-10,0.0,1800.0,0.0
3429,13525,2020-01,2020-10-27,0.0,2500.0,0.0
3430,13526,2020-01,2020-10-06,0.0,4500.0,0.0
3431,13527,2020-01,2020-10-14,378.517888,7500.0,0.05046905173333334
3432,13528,2020-01,2020-06-23,378.769414,1200.0,0.3156411783333333
3433,13529,2020-01,2020-06-29,557.540201,1700.0,0.32796482411764705
3434,13530,2020-01,2020-11-07,0.0,3000.0,0.0
3435,13531,2020-01,2020-10-06,0.0,5000.0,0.0
3436,13532,2020-01,2020-08-14,0.0,4000.0,0.0
